132, Prevote, 0.002982583
132, Precommit, 0.00357125
133, Commit, 0.00995075
133, NewHeight, 0.989853292
133, NewRound, 0.004218625
133, Propose, 0.004062542
133, Prevote, 0.004023042
133, Precommit, 0.003418458
134, Commit, 0.011936666
134, NewHeight, 0.987902834
134, NewRound, 0.004403583
134, Propose, 0.004777291
134, Prevote, 0.002958
134, Precommit, 0.002588875
135, Commit, 0.011920541
135, NewHeight, 0.988035542
135, NewRound, 0.0025315
135, Propose, 0.003361125
135, Prevote, 0.003351833
135, Precommit, 0.003441
136, Commit, 0.0079035
136, NewHeight, 0.991940167
136, NewRound, 0.003001875
136, Propose, 0.005477792
136, Prevote, 0.001870125
136, Precommit, 0.002419375
137, Commit, 0.00790375
137, NewHeight, 0.99191175
137, NewRound, 0.0045585
137, Propose, 0.005414416
137, Prevote, 0.00430975
137, Precommit, 0.001535833
138, Commit, 0.006169
138, NewHeight, 0.993673167
138, NewRound, 0.003510208
138, Propose, 0.006860125
138, Prevote, 0.002529375
138, Precommit, 0.003855625
139, Commit, 0.008046083
139, NewHeight, 0.991895583
139, NewRound, 0.003466667
139, Propose, 0.005517834
139, Prevote, 0.004326959
139, Precommit, 0.003437625
140, Commit, 0.008290125
140, NewHeight, 0.991547084
140, NewRound, 0.004210875
140, Propose, 0.004111875
140, Prevote, 0.003973125
140, Precommit, 0.0018895
141, Commit, 0.008276541
141, NewHeight, 0.991656625
141, NewRound, 0.004516791
141, Propose, 0.005268708
141, Prevote, 0.002023875
141, Precommit, 0.002942125
142, Commit, 0.011982
142, NewHeight, 0.987789417
142, NewRound, 0.003469334
142, Propose, 0.006769916
142, Prevote, 0.003073125
142, Precommit, 0.003426375
143, Commit, 0.005946792
143, NewHeight, 0.994025791
143, NewRound, 0.004411958
143, Propose, 0.007061458
143, Prevote, 0.003932542
143, Precommit, 0.003332125
144, Commit, 0.00991875
144, NewHeight, 0.989931583
144, NewRound, 0.004257542
144, Propose, 0.007061417
144, Prevote, 0.00389
144, Precommit, 0.002459333
145, Commit, 0.011911958
145, NewHeight, 0.987901792
145, NewRound, 0.004573875
145, Propose, 0.005064834
145, Prevote, 0.003524833
145, Precommit, 0.001358583
146, Commit, 0.0121845
146, NewHeight, 0.987553167
146, NewRound, 0.002863292
146, Propose, 0.005483458
146, Prevote, 0.004168625
146, Precommit, 0.001645166
147, Commit, 0.009489166
147, NewHeight, 0.990519833
147, NewRound, 0.004564
147, Propose, 0.004025
147, Prevote, 0.003652666
147, Precommit, 0.002507875
148, Commit, 0.009925834
148, NewHeight, 0.98990875
148, NewRound, 0.004595542
148, Propose, 0.005714583
148, Prevote, 0.002628708
148, Precommit, 0.002807917
149, Commit, 0.008936333
149, NewHeight, 0.990908375
149, NewRound, 0.00447325
149, Propose, 0.003964208
149, Prevote, 0.002360292
149, Precommit, 0.00184975
150, Commit, 0.008856584
150, NewHeight, 0.990901125
150, NewRound, 0.001906917
150, Propose, 0.005298125
150, Prevote, 0.001887042
150, Precommit, 0.002687458
151, Commit, 0.009762292
151, NewHeight, 0.989960292
151, NewRound, 0.00319675
151, Propose, 0.003890375
151, Prevote, 0.001850208
151, Precommit, 0.003746042
152, Commit, 0.00720775
152, NewHeight, 0.992469542
152, NewRound, 0.00315775
152, Propose, 0.005964541
152, Prevote, 0.001651917
152, Precommit, 0.002917291
153, Commit, 0.011920541
153, NewHeight, 0.987996042
153, NewRound, 0.003856167
153, Propose, 0.006985791
153, Prevote, 0.003981917
153, Precommit, 0.003368833
154, Commit, 0.009949166
154, NewHeight, 0.989803541
154, NewRound, 0.004138125
154, Propose, 0.006074
154, Prevote, 0.002880792
154, Precommit, 0.002575875
155, Commit, 0.011945125
155, NewHeight, 0.987928167
155, NewRound, 0.001370833
155, Propose, 0.006506833
155, Prevote, 0.00160175
155, Precommit, 0.002947
156, Commit, 0.008953958
156, NewHeight, 0.990972917
156, NewRound, 0.003425375
156, Propose, 0.008799208
156, Prevote, 0.003021958
156, Precommit, 0.00265975
157, Commit, 0.008071334
157, NewHeight, 0.99172475
157, NewRound, 0.004447
157, Propose, 0.005873833
157, Prevote, 0.004007
157, Precommit, 0.003399125
158, Commit, 0.008026166
158, NewHeight, 0.991795833
158, NewRound, 0.004513583
158, Propose, 0.005363834
158, Prevote, 0.003279708
158, Precommit, 0.00258225
159, Commit, 0.008104667
159, NewHeight, 0.991753041
